# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr 13 16:16:35 2020
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_vet_date:   Date of Last Parameter Update
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_disp_prov:  Disposition Provenance
# COLUMN koi_comment:    Comment
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0:      Transit Epoch [BJD]
# COLUMN koi_eccen:      Eccentricity
# COLUMN koi_longp:      Long. of Periastron [deg]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ingress:    Ingress Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_srho:       Fitted Stellar Density [g/cm**3]
# COLUMN koi_fittype:    Planetary Fit Type
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_limbdark_mod: Limb Darkening Model
# COLUMN koi_ldm_coeff4: Limb Darkening Coeff. 4
# COLUMN koi_ldm_coeff3: Limb Darkening Coeff. 3
# COLUMN koi_ldm_coeff2: Limb Darkening Coeff. 2
# COLUMN koi_ldm_coeff1: Limb Darkening Coeff. 1
# COLUMN koi_parm_prov:  Parameters Provenance
# COLUMN koi_max_sngle_ev: Maximum Single Event Statistic
# COLUMN koi_max_mult_ev: Maximum Multiple Event Statistic
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_num_transits: Number of Transits
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_quarters:   Quarters
# COLUMN koi_bin_oedp_sig: Odd-Even Depth Comparision Statistic
# COLUMN koi_trans_mod:  Transit Model
# COLUMN koi_model_dof:  Degrees of Freedom
# COLUMN koi_model_chisq: Chi-Square
# COLUMN koi_datalink_dvr: Link to DV Report
# COLUMN koi_datalink_dvs: Link to DV Summary
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_sage:       Stellar Age [Gyr]
# COLUMN koi_sparprov:   Stellar Parameter Provenance
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_rmag:       r'-band [mag]
# COLUMN koi_imag:       i'-band [mag]
# COLUMN koi_zmag:       z'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_hmag:       H-band [mag]
# COLUMN koi_kmag:       K-band [mag]
# COLUMN koi_fwm_stat_sig: FW Offset Significance [percent]
# COLUMN koi_fwm_sra:    FW Source &alpha;(OOT) [hrs]
# COLUMN koi_fwm_sdec:   FW Source &delta;(OOT) [deg]
# COLUMN koi_fwm_srao:   FW Source &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_sdeco:  FW Source &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_fwm_prao:   FW &Delta;&alpha;(OOT) [sec]
# COLUMN koi_fwm_pdeco:  FW &Delta;&delta;(OOT) [arcsec]
# COLUMN koi_dicco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(OOT) [arcsec]
# COLUMN koi_dicco_msky: PRF &Delta;&theta;<sub>SQ</sub>(OOT) []arcsec
# COLUMN koi_dikco_mra:  PRF &Delta;&alpha;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_mdec: PRF &Delta;&delta;<sub>SQ</sub>(KIC) [arcsec]
# COLUMN koi_dikco_msky: PRF &Delta;&theta;<sub>SQ</sub>(KIC) [arcsec]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
131,5651104,K00840.01,Kepler-695 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,3.040330460,169.9490106,2455002.949,0,,0.7360,1.84110,,1.0859e+04,0.104023,2.31195,LS+MCMC,8.99,0.0374,85.95,1021.0,257.29,10.410000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1611,0.5575,q1_q17_dr25_koi,50.3429570,653.3606600,568.20,1,440,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.27260,Mandel and Agol (2002 ApJ 580 171),,,005/005651/005651104/dv/kplr005651104-20160209194854_dvr.pdf,005/005651/005651104/dv/kplr005651104-001-20160209194854_dvs.pdf,5035.00,4.519,-0.0600,0.7910,0.7540,,q1_q17_dr25_stellar,299.316100,40.822380,15.028,15.823,14.978,14.687,14.505,13.514,13.016,12.922,0.000,19.954417820,40.82228410,0.48300,-0.34500,-3.480000e-03,2.190000e-03,0.2430,-0.5090,0.5640,-0.0100,0.1150,0.1160
132,5792202,K00841.01,Kepler-27 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,15.335286750,174.0027800,2455007.003,0,,0.7730,3.89700,,3.0814e+03,0.056000,0.81659,LS+MCMC,5.00,0.1179,87.95,610.0,32.67,21.650000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1860,0.5256,q1_q17_dr25_koi,13.1466130,84.0990600,86.60,5,85,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.04470,Mandel and Agol (2002 ApJ 580 171),,,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,005/005792/005792202/dv/kplr005792202-002-20160209194854_dvs.pdf,5251.00,4.581,0.2100,0.8170,0.9260,,q1_q17_dr25_stellar,292.236760,41.085880,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118,0.000,19.482444500,41.08583600,-0.25000,-0.16000,1.620000e-03,1.840000e-03,-0.3500,-0.3500,0.4900,-0.0760,0.0310,0.0830
133,10875245,K00117.04,Kepler-107 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9980,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.958253280,137.8021900,2454970.802,0,,0.7060,4.37700,,5.0000e+01,0.006915,0.29918,LS+MCMC,1.06,0.0809,85.95,1074.0,314.15,10.010000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,2.9783920,10.1683950,14.70,4,109,4,q1_q17_dr25_tce,11111101110111011000000000000000,0.03020,Mandel and Agol (2002 ApJ 580 171),,,010/010875/010875245/dv/kplr010875245-20160209194854_dvr.pdf,010/010875/010875245/dv/kplr010875245-004-20160209194854_dvs.pdf,5847.00,4.191,0.2600,1.4020,1.1130,,q1_q17_dr25_stellar,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.628,19.801885000,48.20877000,0.08000,0.58000,-1.200000e-05,-1.800000e-05,0.7500,-0.6100,0.9600,0.6100,-0.4600,0.7600
134,5792202,K00841.02,Kepler-27 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,31.330461350,153.4303100,2454986.430,0,,0.7980,5.17600,,5.0738e+03,0.072904,0.70448,LS+MCMC,6.50,0.1898,88.62,481.0,12.61,33.190000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1860,0.5256,q1_q17_dr25_koi,23.1409470,110.0264400,117.20,5,46,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.48510,Mandel and Agol (2002 ApJ 580 171),,,005/005792/005792202/dv/kplr005792202-20160209194854_dvr.pdf,005/005792/005792202/dv/kplr005792202-001-20160209194854_dvs.pdf,5251.00,4.581,0.2100,0.8170,0.9260,,q1_q17_dr25_stellar,292.236760,41.085880,15.855,16.516,15.753,15.571,15.491,14.484,14.026,14.118,0.000,19.482449600,41.08586400,-0.05000,-0.06000,1.680000e-03,2.600000e-03,-0.2500,-0.3790,0.4500,-0.0810,-0.0160,0.0820
135,5370302,K00831.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0060,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.904342500,173.3937340,2455006.394,0,,0.7090,3.83100,,1.6228e+04,0.125229,0.39988,LS+MCMC,12.28,0.0484,84.06,1104.0,351.05,6.856000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2676,0.3928,q1_q17_dr25_koi,110.2797240,1224.3164000,323.40,1,275,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.15970,Mandel and Agol (2002 ApJ 580 171),,,005/005370/005370302/dv/kplr005370302-20160209194854_dvr.pdf,005/005370/005370302/dv/kplr005370302-001-20160209194854_dvs.pdf,5810.00,4.526,-0.0600,0.8980,0.9890,,q1_q17_dr25_stellar,294.056760,40.549679,15.016,15.552,14.953,14.787,14.674,13.817,13.447,13.490,0.000,19.603786200,40.54967220,0.06570,-0.02820,2.920000e-03,-2.990000e-03,-0.0500,0.1230,0.1320,0.0750,-0.0060,0.0750
136,5372966,K00832.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,9.286358079,171.8214689,2455004.821,0,,0.3770,3.49949,,4.4791e+04,0.196390,2.67897,LS+MCMC,17.61,0.0810,89.06,796.0,95.03,23.029000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2865,0.3556,q1_q17_dr25_koi,230.3797800,1748.3405000,1671.10,1,117,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.04150,Mandel and Agol (2002 ApJ 580 171),,,005/005372/005372966/dv/kplr005372966-20160209194854_dvr.pdf,005/005372/005372966/dv/kplr005372966-001-20160209194854_dvs.pdf,5670.00,4.523,-0.4000,0.8210,0.8200,,q1_q17_dr25_stellar,294.743960,40.533920,15.365,15.946,15.348,15.115,14.988,14.031,13.602,13.551,0.000,19.649594870,40.53393400,-0.12830,0.05050,-2.200000e-03,-1.120000e-02,-0.0100,0.0600,0.0610,-0.0970,-0.0410,0.1050
137,5376067,K00833.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,3.951405455,173.2761250,2455006.276,0,,1.2760,2.18620,,2.4539e+03,0.331342,0.19337,LS+MCMC,31.44,0.0482,76.40,1133.0,388.71,5.420000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2965,0.3342,q1_q17_dr25_koi,13.5115570,110.6648100,117.20,1,272,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.97560,Mandel and Agol (2002 ApJ 580 171),,,005/005376/005376067/dv/kplr005376067-20160209194854_dvr.pdf,005/005376/005376067/dv/kplr005376067-001-20160209194854_dvs.pdf,6046.00,4.539,-0.3800,0.8690,0.9530,,q1_q17_dr25_stellar,295.504390,40.505489,15.446,15.924,15.401,15.242,15.148,14.208,13.806,13.776,0.706,19.700295100,40.50553900,0.10000,0.18000,-1.700000e-04,7.000000e-05,0.1710,-0.0420,0.1760,0.1430,0.0830,0.1660
138,5436502,K00834.01,Kepler-238 e,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.653694150,171.3761070,2455004.376,0,,0.0080,8.21830,,3.3418e+03,0.052190,0.41907,LS+MCMC,7.89,0.1658,89.98,731.0,67.65,23.142000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,33.2956350,188.4267300,266.30,5,57,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.64360,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436502/dv/kplr005436502-20160209194854_dvr.pdf,005/005436/005436502/dv/kplr005436502-001-20160209194854_dvs.pdf,5739.00,4.191,0.3000,1.3840,1.0830,,q1_q17_dr25_stellar,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.032,19.193141600,40.63784900,0.03700,0.10600,-6.000000e-05,-2.300000e-04,0.0070,0.0190,0.0200,-0.0340,0.0610,0.0700
139,5436502,K00834.02,Kepler-238 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9960,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,13.233522140,140.3219600,2454973.322,0,,0.0140,6.73720,,5.0460e+02,0.020278,0.38840,LS+MCMC,3.06,0.1126,89.95,888.0,146.67,15.320000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,6.2057850,34.3235930,49.10,5,97,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.37520,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436502/dv/kplr005436502-20160209194854_dvr.pdf,005/005436/005436502/dv/kplr005436502-002-20160209194854_dvs.pdf,5739.00,4.191,0.3000,1.3840,1.0830,,q1_q17_dr25_stellar,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.055,19.193152300,40.63781200,0.48000,-0.03000,-2.300000e-04,3.000000e-05,-0.2600,-0.1300,0.2900,-0.3100,-0.1100,0.3300
140,5436502,K00834.03,Kepler-238 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9970,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,6.155602850,134.8165600,2454967.817,0,,0.2350,4.98430,,2.8500e+02,0.015336,0.40662,LS+MCMC,2.32,0.0676,88.56,1146.0,406.94,9.340000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,4.2663750,26.2744580,35.10,5,203,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.75890,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436502/dv/kplr005436502-20160209194854_dvr.pdf,005/005436/005436502/dv/kplr005436502-003-20160209194854_dvs.pdf,5739.00,4.191,0.3000,1.3840,1.0830,,q1_q17_dr25_stellar,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.000,19.193129000,40.63803000,-0.46000,0.76000,1.300000e-04,-2.000000e-04,-0.1900,0.1300,0.2300,-0.2200,0.1800,0.2800
141,5436502,K00834.04,Kepler-238 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.090811305,134.1746200,2454967.175,0,,0.7460,3.38800,,1.1590e+02,0.010686,0.15880,LS+MCMC,1.62,0.0329,77.03,1642.0,1718.04,3.320000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,3.5354990,14.8805200,19.90,5,527,5,q1_q17_dr25_tce,11111111111111111000000000000000,0.50030,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436502/dv/kplr005436502-20160209194854_dvr.pdf,005/005436/005436502/dv/kplr005436502-005-20160209194854_dvs.pdf,5739.00,4.191,0.3000,1.3840,1.0830,,q1_q17_dr25_stellar,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.007,19.193111000,40.63765000,-1.22000,-0.61000,1.370000e-04,7.200000e-05,-0.0300,0.8200,0.8200,-0.0600,0.8500,0.8500
142,10875245,K00117.03,Kepler-107 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9950,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.180027898,133.4986300,2454966.499,0,,0.1960,3.57970,,1.2030e+02,0.009989,0.57560,LS+MCMC,1.53,0.0439,88.34,1458.0,1066.86,6.751000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,5.3079510,34.9704740,50.40,4,323,2,q1_q17_dr25_tce,11111101110111011000000000000000,0.20450,Mandel and Agol (2002 ApJ 580 171),,,010/010875/010875245/dv/kplr010875245-20160209194854_dvr.pdf,010/010875/010875245/dv/kplr010875245-002-20160209194854_dvs.pdf,5847.00,4.191,0.2600,1.4020,1.1130,,q1_q17_dr25_stellar,297.028260,48.208611,12.487,12.904,12.427,12.309,12.274,11.392,11.114,11.060,0.307,19.801876300,48.20862100,-0.25000,0.04000,1.100000e-05,2.000000e-05,0.1200,-0.3400,0.3600,-0.0200,-0.2200,0.2200
143,5436502,K00834.05,Kepler-238 f,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9890,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,50.446741700,178.5014000,2455011.501,0,,0.3790,7.15900,,3.7030e+02,0.017670,0.97794,LS+MCMC,2.67,0.2747,89.57,568.0,24.64,50.900000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2570,0.4213,q1_q17_dr25_koi,5.1075315,15.1574620,19.40,5,22,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.64330,Mandel and Agol (2002 ApJ 580 171),,,005/005436/005436502/dv/kplr005436502-20160209194854_dvr.pdf,005/005436/005436502/dv/kplr005436502-004-20160209194854_dvs.pdf,5739.00,4.191,0.3000,1.3840,1.0830,,q1_q17_dr25_stellar,287.897130,40.637821,15.084,15.600,15.003,14.862,14.768,13.894,13.545,13.512,0.394,19.193150000,40.63793000,0.37000,0.39000,-1.400000e-04,-1.400000e-04,0.7800,0.3900,0.8800,0.7200,0.4900,0.8700
144,5456651,K00835.01,Kepler-239 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,11.763071640,180.9361300,2455013.936,0,,0.0480,2.90760,,1.0373e+03,0.028519,4.37951,LS+MCMC,2.35,0.0954,89.91,616.0,33.99,31.760000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,9.0789700,39.5606960,48.90,2,88,1,q1_q17_dr25_tce,11111011101110111000000000000000,0.95550,Mandel and Agol (2002 ApJ 580 171),,,005/005456/005456651/dv/kplr005456651-20160209194854_dvr.pdf,005/005456/005456651/dv/kplr005456651-001-20160209194854_dvs.pdf,4959.00,4.603,0.1600,0.7560,0.8490,,q1_q17_dr25_stellar,294.202150,40.663410,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.008,19.613471000,40.66341200,-0.21000,0.01000,-6.200000e-04,2.300000e-04,0.1200,0.0280,0.1300,-0.2200,-0.1520,0.2700
145,5456651,K00835.02,Kepler-239 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.8780,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,56.227927100,132.2925900,2454965.293,0,,0.7000,3.57000,,8.6270e+02,0.028683,4.47051,LS+MCMC,2.37,0.2707,89.56,366.0,4.22,90.700000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1451,0.5820,q1_q17_dr25_koi,6.9918575,16.4813980,20.90,2,18,2,q1_q17_dr25_tce,11111011101110111000000000000000,0.09040,Mandel and Agol (2002 ApJ 580 171),,,005/005456/005456651/dv/kplr005456651-20160209194854_dvr.pdf,005/005456/005456651/dv/kplr005456651-002-20160209194854_dvs.pdf,4959.00,4.603,0.1600,0.7560,0.8490,,q1_q17_dr25_stellar,294.202150,40.663410,15.208,15.964,15.137,14.884,14.742,13.703,13.215,13.133,0.123,19.613468000,40.66364000,-0.34000,0.84000,-4.100000e-04,-5.300000e-04,-0.5000,-0.1900,0.5300,-0.8500,-0.4300,0.9500
146,5481416,K00836.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,1,1,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,2.384052875,171.5836200,2455004.584,0,,1.1780,3.09180,,1.2681e+03,0.222925,0.03902,LS+MCMC,17.06,0.0308,58.76,1010.0,244.87,2.270000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1196,0.6106,q1_q17_dr25_koi,7.4411964,44.6348880,50.50,1,549,1,q1_q17_dr25_tce,01111111111111111000000000000000,0.99240,Mandel and Agol (2002 ApJ 580 171),,,005/005481/005481416/dv/kplr005481416-20160209194854_dvr.pdf,005/005481/005481416/dv/kplr005481416-001-20160209194854_dvs.pdf,4794.00,4.580,-0.2200,0.7010,0.6830,,q1_q17_dr25_stellar,299.642850,40.691238,15.836,16.733,15.793,15.451,15.271,14.226,13.613,13.518,0.000,19.976692100,40.68899800,20.59000,-8.07000,-2.400000e-02,9.310000e-03,5.7980,-2.6040,6.3550,5.9990,-2.4590,6.4830
147,5531576,K00837.01,Kepler-240 c,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.953547000,174.6622400,2455007.662,0,,0.3000,2.63120,,8.7540e+02,0.026448,3.48717,LS+MCMC,2.25,0.0712,89.24,696.0,55.37,22.680000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1017,0.6385,q1_q17_dr25_koi,5.3715880,31.8876480,38.40,2,166,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.26130,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531576/dv/kplr005531576-20160209194854_dvr.pdf,005/005531/005531576/dv/kplr005531576-001-20160209194854_dvs.pdf,4768.00,4.536,0.1800,0.7790,0.7590,,q1_q17_dr25_stellar,291.158780,40.750271,15.660,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.334,19.410579500,40.75032100,-0.21000,0.18000,3.000000e-04,-9.000000e-05,-0.0500,-0.0700,0.0800,-0.0400,-0.1700,0.1800
148,5531576,K00837.02,Kepler-240 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0000,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.144516560,135.9283100,2454968.928,0,,0.0040,2.34210,,3.9180e+02,0.017441,2.87358,LS+MCMC,1.48,0.0461,89.99,864.0,132.08,13.767000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.1017,0.6385,q1_q17_dr25_koi,4.5272730,18.5489830,22.80,2,316,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.26160,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531576/dv/kplr005531576-20160209194854_dvr.pdf,005/005531/005531576/dv/kplr005531576-002-20160209194854_dvs.pdf,4768.00,4.536,0.1800,0.7790,0.7590,,q1_q17_dr25_stellar,291.158780,40.750271,15.660,16.443,15.562,15.325,15.133,14.113,13.606,13.464,0.997,19.410589000,40.75030000,0.17000,0.09000,-1.000000e-05,0.000000e+00,0.1700,-0.0300,0.1700,0.1600,-0.1400,0.2200
149,5534814,K00838.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0000,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,4.859386384,173.0114690,2455006.011,0,,1.2590,2.27570,,6.0443e+03,0.355227,0.45630,LS+MCMC,38.33,0.0571,81.27,1114.0,364.23,8.290000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2889,0.3511,q1_q17_dr25_koi,30.7027020,300.9627700,269.70,1,273,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.78380,Mandel and Agol (2002 ApJ 580 171),,,005/005534/005534814/dv/kplr005534814-20160209194854_dvr.pdf,005/005534/005534814/dv/kplr005534814-001-20160209194854_dvs.pdf,6072.00,4.470,-0.1000,0.9880,1.0500,,q1_q17_dr25_stellar,292.214360,40.759762,15.311,15.812,15.269,15.097,15.033,14.173,13.785,13.634,0.000,19.480954580,40.75971380,-0.14000,-0.16600,6.800000e-04,-1.670000e-03,-0.1380,0.0880,0.1630,-0.1390,-0.0980,0.1700
150,6291653,K00850.01,Kepler-702 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.9990,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,10.526294577,176.5224620,2455009.522,0,,0.6440,2.52110,,9.7680e+03,0.095143,3.85261,LS+MCMC,8.24,0.0880,88.69,713.0,61.16,28.260000,Claret (2011 A&A 529 75) ATLAS LS,0.0000,0.0000,0.2434,0.4341,q1_q17_dr25_koi,58.0192400,488.7058400,482.30,1,129,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.74200,Mandel and Agol (2002 ApJ 580 171),,,006/006291/006291653/dv/kplr006291653-20160209194854_dvr.pdf,006/006291/006291653/dv/kplr006291653-001-20160209194854_dvs.pdf,5386.00,4.553,-0.2000,0.7930,0.8200,,q1_q17_dr25_stellar,293.878110,41.661770,15.305,15.956,15.263,15.026,14.903,13.968,13.532,13.492,0.000,19.591876270,41.66173600,0.09100,-0.12200,-5.000000e-05,7.500000e-04,-0.0120,-0.0300,0.0330,0.0530,-0.1700,0.1780
